name,address,label,
GiGO 神戸umieサウスモール,兵庫県神戸市中央区東川崎町1丁目7−2Ａ－408,4,
GiGO 神戸umieモザイク,兵庫県神戸市中央区東川崎町1丁目6−1 神戸ハーバーランドｕｍｉｅ ＭＯＺＡＩＣ 3Ｆ,3,
ラウンドワン 三宮駅前店,兵庫県神戸市中央区小野柄通6丁目1−17,1,
namco三宮OS店,兵庫県神戸市中央区加納町4丁目2−1 東館 1Ｆ・Ｂ1Ｆ 神戸阪急ビル,1,
遊スペースマジカル,兵庫県神戸市中央区琴ノ緒町5丁目2−3 協律三宮センタービル2階～4階,2,
タイトーＦステーション HAT神戸店,兵庫県神戸市中央区脇浜海岸通2丁目2−2 ブルメールＨＡＴ神戸2Ｆ,2,
タイトーFステーション 三宮西館店,兵庫県神戸市中央区三宮町2丁目11−1 三宮センタービル西館 3階,3,
ゲームミリオン,兵庫県神戸市中央区三宮町1丁目7−16,1,
GiGO フェニックスプラザ摩耶,兵庫県神戸市灘区味泥町6−1 フェニックスプラザ 1Ｆ,1,
スーパーアミューズメントスクエア アルゴ,兵庫県神戸市中央区下山手通1丁目1−8,1,
国際楽器（株）,兵庫県神戸市中央区元町通1丁目4−18,1,
オールマン,兵庫県神戸市中央区多聞通2丁目1−17,1,
アルチザンハウス,兵庫県神戸市中央区元町通1丁目3−7 チャイナスクエア 201,2,
リードマン 三宮店,兵庫県神戸市中央区三宮町2丁目11−1 231,2,
ヤマハミュージック 神戸店,兵庫県神戸市中央区加納町4丁目10−26,1,
ギター バイオリン ショップ ロッコーマン,兵庫県神戸市中央区下山手通3丁目3−19,1,
島村楽器 三宮オーパ店,兵庫県神戸市中央区三宮町1丁目5−26 三宮オーパ5Ｆ・7Ｆ,5,
高見楽器工房,兵庫県神戸市中央区琴ノ緒町3丁目3−20 杉屋第2ビル,1,
トーンブルー,兵庫県神戸市中央区元町通1丁目12−2,1,
神戸楽器商会,兵庫県神戸市兵庫区大同町1丁目2−1 ダイドーホーム,1,
ブリーズ楽器株式会社,兵庫県神戸市中央区布引町2丁目1−12 コタニビル,1,
（株）ラグティス（ＬＵＸＴＩＳ）,兵庫県神戸市中央区三宮町1丁目8−1,1,
SOAR MUSIC,兵庫県神戸市中央区二宮町2丁目6−18 1Ｆ,1,
リードマン北野店,兵庫県神戸市中央区山本通2丁目2−7,1,
中古楽器の買取・販売Qsic,兵庫県神戸市中央区三宮町1丁目8−1,1,
カワイミュージックスクール神戸,兵庫県神戸市中央区東川崎町1丁目2−2,1,
サウンド・ヴィンテージ,兵庫県神戸市中央区生田町4丁目6−1 ＳＯＵＮＤ Ｖｉｎｔａｇｅ,1,
ヤマハ としこ音楽教室,兵庫県神戸市中央区東川崎町5丁目4−4,1,
スタインウェイ&サンズ神戸,兵庫県神戸市中央区加納町6丁目3−1 アーバンライフ神戸三宮ザ・タワー1Ｆ,1,
（株）グランド楽器,兵庫県神戸市東灘区魚崎中町1丁目7−1,1,
大垣書店 プリコ神戸店,兵庫県神戸市中央区相生町3丁目1−1,1,
大垣書店 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバランド ｕｍｉｅ ＮＯＲＴＨ ＭＡＬＬ5Ｆ,5,
ジュンク堂書店 三宮駅前店,兵庫県神戸市中央区雲井通6丁目1−15 サンシティビル 7階,7,
ジュンク堂書店 三宮店,兵庫県神戸市中央区三宮町1丁目6−18,1,
知恵蔵書店 兵庫店,兵庫県神戸市兵庫区駅南通5丁目4−55,1,
和菓子処 四代目 松川,兵庫県神戸市中央区多聞通2丁目1−5,1,
（株）幸福堂本店,兵庫県神戸市中央区相生町4丁目3−6,1,
文明堂神戸店 プリコ神戸店,兵庫県神戸市中央区相生町3丁目1−1,1,
HEIDI,兵庫県神戸市中央区相生町3丁目1−1 ＪＲ神戸駅構内,1,
千鳥屋宗家 プリコ神戸店,兵庫県神戸市中央区相生町3丁目1−1,1,
御座候 三ノ宮駅店,兵庫県神戸市中央区加納町4丁目1−1 ＪＲ三ノ宮駅西口2Ｆ,2,
モロゾフ Plico神戸店,兵庫県神戸市中央区相生町3丁目1−1,1,
パオ デ ロ,兵庫県神戸市中央区相生町3丁目1−1,1,
幸福堂,兵庫県神戸市兵庫区塚本通5丁目2−5,1,
赤福 神戸阪急店,兵庫県神戸市中央区小野柄通8丁目1−8,1,
焼き菓子屋アコス,兵庫県神戸市中央区橘通3丁目2−6,1,
（株）福進堂,兵庫県神戸市兵庫区新開地5丁目2−14 福進堂,1,
両口屋是清 神戸阪急,兵庫県神戸市中央区小野柄通8丁目1−8,1,
観音屋 新神戸駅店,兵庫県神戸市中央区加納町1丁目3−1,1,
姫鼓月 神戸阪急店,兵庫県神戸市中央区小野柄通8丁目1−8 神戸阪急 地下 1階,-1,
加集製菓店,兵庫県神戸市中央区北長狭通7丁目1−27 ナカハラマンション 1階,1,
叶匠寿庵 神戸阪急,兵庫県神戸市中央区小野柄通8丁目1−8,1,
仙太郎 神戸阪急,兵庫県神戸市中央区小野柄通8丁目1−8 神戸阪急 Ｂ1Ｆ,-1,
双葉堂,兵庫県神戸市中央区三宮町2丁目11−1 センタープラザ西館 Ｂ1Ｆ,-1,
たねや神戸大丸店,0 明石町 中央区 神戸市 兵庫県 650－0037 日本,1,
リラガーデン てんてん,兵庫県神戸市中央区多聞通3丁目2−7 3階,3,
天点もみ園,兵庫県神戸市中央区古湊通2丁目2−23,1,
リラクゼーションサロンかしきりらっくす,兵庫県神戸市中央区多聞通3丁目2−9 10Ｆ10号室 甲南スカイビル,10,
クアシス JR三ノ宮駅店,兵庫県神戸市中央区布引町4丁目1−1 2Ｆ ＪＲ三ノ宮駅構内,2,
カラダファクトリー デュオこうべ店,兵庫県神戸市中央区相生町3丁目2−1 デュオこうべ山の手,1,
Body Care Salon えくぼ 神戸駅前店,兵庫県神戸市中央区相生町4丁目3−4 602,6,
リフレッシュハンズ デュオこうべ店,兵庫県神戸市中央区相生町3丁目2−1 デュオこうべ山の手,1,
神戸駅前接骨院（旧メトロ鍼灸整骨院）,兵庫県神戸市中央区中町通4丁目2−23 メトロ神戸地下商店街内｜神戸／神戸駅／新開地／整体／整骨院／接骨院／ぎっくり腰／むち打ち／マッサージ／骨盤矯正／交通事故｜,1,
Bodysh 神戸元町店,兵庫県神戸市中央区三宮町3丁目7−10 協栄ビル 5階,5,
ラフィネ デュオこうべ店,兵庫県神戸市中央区東川崎町1 地下1Ｆ デュオこうべ 浜の手,-1,
カラダ整骨院 デュオこうべ院,兵庫県神戸市中央区東川崎町1丁目2−3 53番区画 浜の手,1,
リラクゼーションもみいち,兵庫県神戸市中央区加納町4丁目3−14 高木ビル 4Ｆ,4,
湊川整体サロン AromaFine アロマファイン,兵庫県神戸市兵庫区荒田町2丁目20−105,1,
ひいらぎ整体院,兵庫県神戸市中央区相生町4丁目1−42,1,
はんなり あすか,兵庫県神戸市中央区琴ノ緒町5丁目3−5 グリーンシャポービル 503号 三ノ宮駅前,5,
タイ古式マッサージ BUA,兵庫県神戸市兵庫区福原町31−14,1,
Body Care Salon えくぼ ハーバーランド店 （umie、モザイク）,兵庫県神戸市中央区東川崎町1丁目8−1 プロメナ神戸4Ｆ（ｕｍｉｅ直ぐ隣,4,
りらくる三宮店,兵庫県神戸市中央区布引町4丁目2−3 片山ﾋﾞﾙ 3Ｆ,3,
Eden,兵庫県神戸市中央区下山手通2丁目4−10 三光ビル 7階 新道,7,
もみの樹 本店,兵庫県神戸市中央区小野柄通7丁目1−5 Ｍビル Ｂ1,-1,
メガネのおうさか,兵庫県神戸市中央区相生町4丁目5−3,1,
ＳＫメガネ（有）,兵庫県神戸市中央区中町通4丁目2−23 Ｎｏ．8階段横 メトロ神戸地下街,8,
Tokyo Glass Company -gallery- 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−3 神戸ハーバーランド ｕｍｉｅ サウスモール 2Ｆ,2,
メガネスーパーデュオこうべ店,兵庫県神戸市中央区東川崎町1丁目2 デュオこうべ地下街 浜の手,1,
JINS 神戸ﾊｰﾊﾞｰﾗﾝﾄﾞ店,兵庫県神戸市中央区東川崎町1丁目 神戸ハーバーランドｕｍｉｅ店サウスモール3Ｆ 7番2号,3,
メガネ工房アイオイ,兵庫県神戸市中央区相生町5丁目17−12 マイコーポ神戸,1,
Zoff プリコ神戸店,兵庫県神戸市中央区相生町3丁目1−1 プリコ神戸,1,
OWNDAYS 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバーランドｕｍｉｅ ＳＯＵＴＨＭＡＬＬ 1Ｆ,1,
OWNDAYS 神戸ロフト店,兵庫県神戸市中央区小野柄通 通り8－1－8 神戸阪急店新館 神戸ロフト 4Ｆ,4,
グラスファクトリー神戸店,兵庫県神戸市中央区北長狭通2丁目5−12,1,
東京メガネ 神戸阪急,兵庫県神戸市中央区小野柄通8丁目1−8 神戸阪急本館 9階,9,
眼鏡市場 神戸三宮本店,兵庫県神戸市中央区三宮町1丁目8−1 153号,1,
メガネの愛眼 HAT神戸店,兵庫県神戸市中央区脇浜海岸通2丁目2−2,1,
パリミキ コープ兵庫店,兵庫県神戸市兵庫区駅南通5丁目1−2−100 コープ兵庫 2Ｆ,2,
オーマイグラス 神戸三宮店,兵庫県神戸市中央区三宮町2丁目9−11 堀川ビル 1階,1,
視正堂眼鏡店,兵庫県神戸市中央区元町通5丁目4−11,1,
金子眼鏡店 神戸元町店,兵庫県神戸市中央区三宮町3丁目5−6,1,
リバティメガネ,兵庫県神戸市中央区元町通5丁目8−17−101,1,
JINS 三宮店,兵庫県神戸市中央区三宮町1丁目6−21,1,
メガネスーパー神戸三宮店,兵庫県神戸市中央区三宮町1丁目9−1 センタープラザ 135号室,1,
コジマ×ソフマップ 神戸ハーバーランド店,兵庫県神戸市中央区東川崎町1丁目7−2 6階 ｕｍｉｅ ＮＯＲＴＨ ＭＡＬＬ内,6,
ソフマップ 神戸ハーバーランド店,兵庫県神戸市中央区東川崎町1丁目7−2 ｕｍｉｅ ＮＯＲＴＨ ＭＡＬＬ内6Ｆ,6,
LABI三宮,兵庫県神戸市中央区三宮町1丁目5−8,1,
ヤマダデンキ Tecc LIFE SELECT 神戸本店,兵庫県神戸市中央区脇浜海岸通2丁目3−1,1,
松枝電気店,兵庫県神戸市兵庫区湊町2丁目2−4 電化サロン まつえだ,1,
ジョーシン三宮1ばん館,兵庫県神戸市中央区八幡通3丁目2−16,1,
山手電化ストアー,兵庫県神戸市中央区下山手通8丁目14−2,1,
ケーズデンキ ＨＡＴ神戸店,兵庫県神戸市中央区脇浜海岸通2丁目2−3,1,
十字屋,兵庫県神戸市中央区元町高架通2−297,1,
（株）山電器 神戸営業所,兵庫県神戸市中央区元町通4丁目6−8,1,
エディオン ブルメールHAT神戸店,兵庫県神戸市中央区脇浜海岸通2丁目2−2 ブルメールＨＡＴ神戸1階,1,
ヤマダデンキ テックランドサンシャイン神戸店,兵庫県神戸市東灘区青木1丁目2−34 サンシャインワーフ神戸内,1,
コジマ×ビックカメラ 名谷店,兵庫県神戸市須磨区西落合1丁目1−11,1,
ヤマダデンキ テックランド神戸和田岬店,兵庫県神戸市兵庫区吉田町1丁目2−35,1,
Panasonic shop 小林電気店,兵庫県神戸市中央区花隈町12−7,1,
ヤマダデンキ テックランド西神戸店,兵庫県神戸市西区玉津町小山207番地,1,
ケーズデンキ 新長田店,兵庫県神戸市長田区久保町5丁目1−1 101,1,
Panasonic shop 酒井電機,兵庫県神戸市兵庫区荒田町2丁目16−13,1,
坂本デンキ,兵庫県神戸市兵庫区駅南通4丁目2−4,1,
ヤマダデンキ Tecc LIFE SELECT 神戸垂水店,兵庫県神戸市垂水区多聞町小束山868−6,1,
トイザらス・ベビーザらス 神戸ハーバーランド店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバーランドｕｍｉｅ ノースモール4Ｆ,4,
ポポンデッタ 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバーランドｕｍｉｅサウスモール4Ｆ,4,
キデイランド 神戸店,兵庫県神戸市中央区東川崎町1丁目6−1 神戸ハーバーランドｕｍｉｅ モザイク 2Ｆ,2,
ナイトメ屋,兵庫県神戸市中央区海岸通2丁目3−11 昭和ビル,1,
ボーネルンド 大丸神戸店,兵庫県神戸市中央区明石町 玩具売場 おもちゃ 405階,4,
なかよしライブラリー神戸店,兵庫県神戸市中央区元町通5丁目7−11,1,
アイヨ堂玩具店,兵庫県神戸市長田区長田町1丁目3−1−126,1,
レンタルショーケース コレクションズ,兵庫県神戸市中央区三宮町2丁目11−1,1,
シルバニアファミリー森のお家 with sweets 神戸ハーバーランドumie MOSAIC店,兵庫県神戸市中央区東川崎町1丁目6−1 神戸ハーバーランドｕｍｉｅ モザイク 2階,2,
菊水模型店,兵庫県神戸市中央区橘通4丁目2−2,1,
ホビーランドぽち 神戸店,兵庫県神戸市中央区三宮町2丁目11−1 センタープラザ西館 2階,2,
ドリームカプセル 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバーランド ｕｍｉｅ4Ｆ,4,
リラックマストア神戸,兵庫県神戸市中央区東川崎町1丁目6−1 神戸ハーバーランドｕｍｉｅ モザイク 2Ｆ,2,
キデイランド三宮店,兵庫県神戸市中央区三宮町1丁目6,1,
ふわふわぬいぐるみやさん,兵庫県神戸市中央区東川崎町1丁目6−2 1Ｆ,1,
駿河屋神戸兵庫駅前店・兵庫トレカ館/ 駿河屋神戸兵庫買取センター,兵庫県神戸市兵庫区駅南通5丁目4−55,1,
キャラクターイン,兵庫県神戸市長田区五番町7丁目6−1,1,
イシイ模型神戸御影店,兵庫県神戸市東灘区御影石町2丁目21−6,1,
ジョーシン三宮スーパーキッズランド,兵庫県神戸市中央区八幡通3丁目2−16,1,
ボークス 神戸ショールーム,兵庫県神戸市中央区三宮町1丁目9−1,1,
BB Bakery,兵庫県神戸市中央区相生町5丁目10−21 相生ビル 104,1,
食ぱんの店 春夏+秋冬 高速神戸店,兵庫県神戸市中央区中町通4丁目2−23,1,
VIE DE FRANCE 神戸店,兵庫県神戸市中央区相生町3丁目1−1 ＰＬｉＣＯ神戸1Ｆ,1,
カスカード,兵庫県神戸市中央区相生町3丁目2−1,1,
Boulangerie Anne,兵庫県神戸市中央区中町通4丁目1−15,1,
Place de Pasto （プラス ドゥ パスト）,兵庫県神戸市中央区橘通3丁目1−1 西門ビル 1Ｆ,1,
パニティエール,兵庫県神戸市中央区東川崎町7丁目4−7,1,
rond point（ロンポワン）,兵庫県神戸市中央区相生町1丁目1−16 クロエビル 1階,1,
海,兵庫県神戸市中央区相生町5丁目16−11,1,
大和家パン店,兵庫県神戸市兵庫区新開地5丁目2−13,1,
VIE DE FRANCE 兵庫駅店,兵庫県神戸市兵庫区駅南通5丁目1−7,1,
パンジロー 本店,兵庫県神戸市中央区下山手通8丁目7−9,1,
石窯パン工房 ダンマルシェ 地下鉄三宮店,兵庫県神戸市中央区北長狭通1丁目1,1,
ブーランジェリーレコルト本店 premiere boutique,兵庫県神戸市兵庫区大開通7丁目5−16 ｂｏｕｌａｎｇｅｒｉｅ ｒｅｃｏｌｔｅ,1,
Three Four Time,兵庫県神戸市中央区相生町3丁目1−1,1,
sukikoto,兵庫県神戸市中央区相生町3−2,1,
フォメンタ 神戸ハーバーランドｕｍｉｅ店,兵庫県神戸市中央区東川崎町1丁目7−2,1,
Greeson,兵庫県神戸市中央区相生町3丁目1−1,1,
ブルーブルーエ,兵庫県神戸市中央区相生町3丁目1−1 プリコ神戸,1,
Voyageur,兵庫県神戸市中央区海岸通2丁目4−14 アルミナビル1Ｆ,1,
グッドデイズ Gooddays,兵庫県神戸市中央区栄町通1丁目1−12,1,
ティップトップ,兵庫県神戸市中央区東川崎町1丁目6−1,1,
リミックス・デュオ神戸店,兵庫県神戸市中央区東川崎町1丁目2−3 浜の手,1,
洋服の青山 神戸駅前本店,兵庫県神戸市中央区中町通4丁目2−番24号,1,
ミューズ,兵庫県神戸市中央区東川崎町1丁目2−3 デュオ神戸,1,
AOKI 神戸駅前店,兵庫県神戸市中央区多聞通5丁目1−11 湊川 室町ビル,1,
ファッションセンターしまむらハーバーランド店,兵庫県神戸市中央区東川崎町1丁目3−3 ハーバーランドセンタービル 2Ｆ,2,
WEGO 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバーランドｕｍｉｅ,1,
H&M 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町7番2号,1,
ライトオン 神戸ハーバーランドｕｍｉｅ店,兵庫県神戸市中央区東川崎町1丁目7−2 神戸ハーバーランドｕｍｉｅ 3Ｆ,3,
ORIHICA 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−7番2号 神戸ハーバーランドｕｍｉｅ ＮＯＲＴＨ ＭＡＬＬ Ｂ503,5,
GLOBAL WORK 神戸ハーバーランドumie,兵庫県神戸市中央区東川崎町1丁目7−6 ノースモール 神戸ハーバーランドウミエ 2Ｆ,2,
ブティックすが,兵庫県神戸市中央区相生町3丁目2−1,1,
ユニクロ 神戸ハーバーランドumie店,兵庫県神戸市中央区東川崎町1丁目7−2,1,
ｅｍａｅＰＳプリコ神戸,兵庫県神戸市中央区相生町3丁目1−1 プリコ神戸 1Ｆ,1,
靴下屋 神戸ハーバーランドｕｍｉｅ店,兵庫県神戸市中央区東川崎町1丁目7−5 神戸ハーバーランドｕｍｉｅ ノースモール2Ｆ,2,
CASUAL & SHOES アベイルハーバーランド店,兵庫県神戸市中央区東川崎町1丁目3−3,1,
アリスコウベ,兵庫県神戸市中央区相生町3丁目2,1,
神戸レタス(KOBELETTUCE) 三宮店,兵庫県神戸市中央区布引町4丁目1−1 三宮駅構内,1,
オペーク ドット クリップ,兵庫県神戸市中央区布引町4丁目1−1 ＪＲ三ノ宮駅構内 1Ｆ,1,
